gene_id	ncbi_refseq	eff_length	tpm_1d_rep1	tpm_1d_rep2	tpm_1d_rep3	tpm_10d_rep1	tpm_10d_rep2	tpm_10d_rep3	tpm_10d_rep4	mean_tpm_1d	mean_tpm_10d	pvalue	qvalue	log2fc	regulation	tair_description	at_accession	at_evalue	regulation_label
Nitab4.5_0000020g0080.1	XM_016592686.1	3012	28.851794	19.632834	40.920371	31.969858	0	0	1.112014	30.34371425	0.37067133333333335	8.20737448086836e-15	3.83153235320875e-13	-5.86753320170181	2	C2 calcium/lipid-binding plant phosphoribosyltransferase family protein	NA	NA	DOWN
Nitab4.5_0000646g0090.1	XM_016589661.1	924	0	0	0	0	19.628515	24.081072	18.228537	0	20.646041333333333	1.51486875619751e-11	4.35467559372185e-10	5.86438510674769	1	LAG1: TRAM, LAG1 and CLN8 (TLC) lipid-sensing domain containing protein	AT3G25540.1	2E-131	UP
Nitab4.5_0029367g0020.1	XM_016635313.1	1941	0	0	0	0	21.622691	9.973564	9.320675	0	13.638976666666666	6.67344155517057e-10	1.47583489593139e-8	5.86386773621834	1	FLS2: Leucine-rich receptor-like protein kinase family protein	AT5G46330.1	0	UP
Nitab4.5_0009492g0010.1	XM_016592041.1	7371	0	0	0	0	3.434372	1.492557	2.589546	0	2.5054916666666665	3.77766861146203e-10	8.69274893302569e-9	5.86229139306621	1	protein serine/threonine kinases;protein kinases;ATP binding;sugar binding;kinases;carbohydrate binding	AT1G11330.1	0	UP
Nitab4.5_0001003g0190.1	XM_016658483.1	570	36.557375	25.772248	24.220955	38.255923	0	0	0	31.20162525	0	1.39306829189578e-16	8.60717194635605e-15	-5.85740807351116	2	unknown protein similar to AT5G16250.1	NA	NA	DOWN
Nitab4.5_0001982g0120.1	XM_016583529.1	1582	0	0	0	0	12.798358	10.150232	13.386648	0	12.111746000000002	4.40768789397844e-10	1.00153194773027e-8	5.85120784240296	1	Methylenetetrahydrofolate reductase family protein	AT5G38710.1	0	UP
Nitab4.5_0001555g0100.1	XM_016612508.1	1617	9.916994	7.151963	18.890707	15.004477	0	0	0	12.741035250000001	0	3.33905449567639e-14	1.43598208028749e-12	-5.84602226572026	2	NA	AT5G10370.1	1.5	DOWN
Nitab4.5_0000222g0210.1	NA	831	0	0	0	0	24.152567	22.249979	16.175414	0	20.85932	1.46566508630596e-7	2.02553424781427e-6	5.84420648449979	1	NA	NA	NA	UP
Nitab4.5_0000343g0060.1	XM_016599850.1	1452	0.958307	1.311909	0	0	109.093245	24.283936	117.394377	0.567554	83.59051933333335	6.59846233367979e-9	1.22208017722556e-7	5.83204481212777	1	CYP72A15: cytochrome P450, family 72, subfamily A, polypeptide 15	AT3G14690.1	2E-179	UP
Nitab4.5_0000703g0120.1	XM_016618455.1	855	12.838839	9.526916	15.252669	11.925901	0	0	0	12.38608125	0	6.44298482616028e-20	6.14586472390126e-18	-5.83173675522335	2	ORC6, ATORC6: origin recognition complex protein 6	AT1G26840.1	2.0000000000000001E-135	DOWN
Nitab4.5_0008368g0050.1	XM_016625952.1	1230	30.533494	41.121313	33.721075	36.278807	0.668936	0	0	35.413672250000005	0.22297866666666666	3.58178349649101e-10	8.26699089608538e-9	-5.83080023649552	2	NA	NA	NA	DOWN
Nitab4.5_0000505g0110.1	XM_016599484.1	573	0	0	1.398303	0	154.154838	27.22785	87.827009	0.34957575	89.73656566666666	2.53038754287787e-10	5.97806020372016e-9	5.82971901540522	1	ATGSTU19, GST8, GSTU19: glutathione S-transferase TAU 19	AT1G78380.1	1.0000000000000001E-111	UP
Nitab4.5_0013267g0010.1	XM_016598373.1	1578	0	0	0	0	8.397861	13.377758	15.26987	0	12.348496333333332	3.43272252847948e-11	9.41278237996605e-10	5.82744761256365	1	Plant neutral invertase family protein	AT4G34860.2	0	UP
Nitab4.5_0011455g0030.1	XM_016633621.1	801	0.553852	0	0	0	38.638609	42.754038	31.496341	0.138463	37.62966266666667	7.7381732482027e-10	1.69456198979629e-8	5.82154208475628	1	Aluminium induced protein with YGL and LRDR motifs	AT4G27450.1	3.0000000000000002E-104	UP
Nitab4.5_0003524g0040.1	XM_016615688.1	975	2.578575	0	0	1.32861	73.655312	94.92618	96.146235	0.97679625	88.24257566666667	4.12705205558655e-9	7.93711981989004e-8	5.82122226499254	1	Heavy metal transport/detoxification superfamily protein	AT5G03380.1	7.0000000000000003E-69	UP
Nitab4.5_0002113g0180.1	XM_016608522.1	444	0	14.466942	0	0	200.167118	67.335331	203.403505	3.6167355	156.96865133333333	6.57391548103963e-10	1.45466990237423e-8	5.80158153780181	1	MBF1C, ATMBF1C: multiprotein bridging factor 1C	NA	NA	UP
Nitab4.5_0029531g0010.1	XM_016635769.1	426	0	0	0	0	72.166667	39.286699	50.470853	0	53.974739666666665	1.58545134654555e-13	6.19530577510508e-12	5.786158584716	1	HSP20-like chaperones superfamily protein	NA	NA	UP
Nitab4.5_0002021g0080.1	XM_016649740.1	891	18.105712	24.551255	3.880016	20.151593	0	0	0	16.672144	0	5.38052291697663e-28	1.08350636095307e-25	-5.78222127093531	2	AtAUR2, AUR2: ataurora2	AT2G25880.1	0	DOWN
Nitab4.5_0010879g0010.1	XM_016644079.1	1221	12.475387	16.282217	10.385425	19.949598	0	0	0	14.77315675	0	1.65528082241019e-15	8.54816663513323e-14	-5.78173801893814	2	ATMKK6, ANQ1, MKK6: MAP kinase kinase 6	AT5G56580.1	0	DOWN
Nitab4.5_0002796g0030.1	XM_016628749.1	366	0	0	0	0	98.369498	40.101428	69.489091	0	69.32000566666666	1.12858266670641e-9	2.41585243503071e-8	5.78142767967113	1	NA	NA	NA	UP
Nitab4.5_0007793g0050.1	XM_016604001.1	1702	1.748535	0	1.577678	1.126527	120.484306	91.333166	193.192608	1.113185	135.00336000000001	1.2626870073147e-13	5.02172074173433e-12	5.77745660197054	1	MBD11, ATMBD11: methyl-CPG-binding domain 11	AT3G15790.1	9.9999999999999996E-39	UP
Nitab4.5_0002640g0060.1	XM_016637719.1	1683	0	0	0.180134	0	28.524414	19.905451	14.171735	0.0450335	20.8672	1.42170824076687e-9	2.99116725503522e-8	5.77086574593717	1	ATGEX1, GEX1: gamete expressed protein 1	NA	NA	UP
Nitab4.5_0003611g0030.1	XM_016587419.1	1215	0	0	0	0.533478	39.994177	33.082434	16.966029	0.1333695	30.014213333333334	4.58251248312141e-11	1.2265149444979e-9	5.76980933297667	1	F-box and associated interaction domains-containing protein	AT3G07870.1	4.9999999999999999E-93	UP
Nitab4.5_0001110g0010.1	XM_016631186.1	342	0	0	0	0	90.80564	34.366543	81.610828	0	68.92767033333332	5.91978561039585e-10	1.32300082402622e-8	5.76753494016555	1	NA	NA	NA	UP
Nitab4.5_0001255g0020.1	XM_016653013.1	1683	0	0	0	0	6.30389	10.35441	21.452213	0	12.703504333333333	1.05625574133115e-11	3.10433154556475e-10	5.76321767430474	1	CT-BMY, BAM3, BMY8: chloroplast beta-amylase	AT4G17090.1	0	UP
Nitab4.5_0000754g0140.1	XM_016596631.1	458	12.249025	0	0.898218	25.674947	1605.232673	1788.601947	991.299642	9.7055475	1461.7114206666665	7.01528971221275e-9	1.29048780302957e-7	5.75934825170333	1	Serine protease inhibitor, potato inhibitor I-type family protein	NA	NA	UP
Nitab4.5_0008251g0010.1	NA	654	0	0	0	0	22.960346	30.825158	13.207564	0	22.33102266666667	4.6124979256226695e-13	1.6859622347729e-11	5.74221521442839	1	NA	AT3G54710.1	0.14000000000000001	UP
Nitab4.5_0000492g0020.1	XM_016651710.1	1482	9.505271	5.722039	5.566859	11.343101	0	0	0	8.0343175	0	5.9721080359797e-12	1.82325340394521e-10	-5.73621420055121	2	UDP-Glycosyltransferase superfamily protein	AT5G12890.1	2.0000000000000001E-158	DOWN
Nitab4.5_0003430g0020.1	XM_016629113.1	855	6.748454	20.066348	10.578335	14.099463	0	0	0	12.873149999999999	0	5.82566929883732e-12	1.78235509255425e-10	-5.73511636661814	2	NA	AT5G12890.1	1E-84	DOWN
Nitab4.5_0004038g0020.1	NA	465	2.406951	0	0	0	107.366705	121.207898	72.04027	0.60173775	100.20495766666666	2.91196174976765e-10	6.80351529749275e-9	5.73505180302377	1	NA	NA	NA	UP
Nitab4.5_0002031g0100.1	XM_016640961.1	1560	0.24067	0	0	0	10.026501	7.077156	15.947318	0.0601675	11.016991666666664	1.9500178259943e-9	4.00527136844809e-8	5.72817459329177	1	Heavy metal transport/detoxification superfamily protein	AT3G06130.2	1.0000000000000001E-37	UP
Nitab4.5_0001098g0020.1	XM_016589821.1	2007	0	0.295536	0	0	14.349224	23.283883	17.022233	0.073884	18.218446666666665	1.08888403528131e-13	4.36241330345332e-12	5.72736175855362	1	YSL3: YELLOW STRIPE like 3	AT5G53550.2	0	UP
Nitab4.5_0010254g0020.1	XM_016600354.1	534	0.988046	0	0	2.011465	168.988563	197.721008	134.936187	0.74987775	167.21525266666666	4.1719869590926e-10	9.52524437090969e-9	5.71910914305146	1	Lactoylglutathione lyase / glyoxalase I family protein	AT1G80160.1	6.9999999999999997E-93	UP
Nitab4.5_0002117g0030.1	XM_016656319.1	1635	18.140472	24.073084	8.576097	16.452844	0	0	0	16.81062425	0	4.58349329454558e-14	1.93401058525948e-12	-5.7068210004066	2	Arabidopsis thaliana protein of unknown function (DUF821)	AT5G23850.1	0	DOWN
Nitab4.5_0002986g0090.1	XM_016594624.1	606	1.471318	0	0	0	82.598597	92.839697	115.783798	0.3678295	97.07403066666666	8.21132826802595e-10	1.79096363255626e-8	5.70406213941752	1	Uncharacterised protein family (UPF0497)	NA	NA	UP
Nitab4.5_0011721g0020.1	XM_016626585.1	2283	9.656172	5.426659	6.527804	9.915655	0	0	0	7.881572499999999	0	4.01070317146391e-14	1.70555712520577e-12	-5.70126728938355	2	CHUP1: Hydroxyproline-rich glycoprotein family protein	AT3G25690.3	4.9999999999999996E-25	DOWN
Nitab4.5_0000802g0150.1	XM_016622683.1	1440	0.127625	0	0	1.468084	40.31539	20.984816	49.250751	0.39892724999999996	36.850319000000006	1.19353419935449e-9	2.54629549481121e-8	5.70031551228285	1	HSPRO2, ATHSPRO2: ortholog of sugar beet HS1 PRO-1 2	NA	NA	UP
Nitab4.5_0002334g0110.1	XM_016589669.1	2427	19.352009	39.548178	27.347861	21.169425	0.673913	0	0	26.854368250000004	0.22463766666666665	1.6143088449154e-20	1.60839252977697e-18	-5.69726611371376	2	R1, RNR1, CLS8, ATRNR1: ribonucleotide reductase 1	AT2G21790.1	0	DOWN
Nitab4.5_0002468g0060.1	XM_016654505.1	10568	0	0.303623	0.127501	0	5.429798	17.627537	6.145889	0.10778099999999999	9.734408	1.31383064312059e-8	2.30222809747559e-7	5.69552552953359	1	unknown protein similar to AT5G40450.1	AT5G40450.1	5.0000000000000003E-10	UP
Nitab4.5_0022990g0010.1	XM_016602115.1	2581	8.919994	6.827066	9.506634	6.52256	0	0	0	7.9440635	0	1.52488590802251e-37	6.24055458702546e-35	-5.69524667538743	2	ATCSLD5, CSLD5, SOS6: cellulose synthase-like D5	AT1G02730.1	0	DOWN
Nitab4.5_0009867g0010.1	XM_016634555.1	940	2.632502	0	0	0	38.636879	44.473957	37.085461	0.6581255	40.06543233333334	1.47605310056339e-9	3.09353419644508e-8	5.6942308373873	1	J8: Chaperone DnaJ-domain superfamily protein	AT1G80920.1	6.9999999999999995E-51	UP
Nitab4.5_0000244g0310.1	XM_016609779.1	528	1.604235	0	0	0	94.586389	46.212192	81.990725	0.40105875	74.263102	1.33769723494251e-9	2.83005874162935e-8	5.69400265728515	1	UGT73B4: UDP-glycosyltransferase 73B4	NA	NA	UP
Nitab4.5_0000737g0120.1	XM_016602745.1	1137	18.690651	22.511737	21.840433	12.952629	0	0	0	18.9988625	0	6.77807580859143e-14	2.80084002507968e-12	-5.69318597955202	2	TMP-C, PIP1;4, PIP1E: plasma membrane intrinsic protein 1;4	AT4G00430.1	0	DOWN
Nitab4.5_0000312g0240.1	XM_016635073.1	447	0	0	0	0	62.741395	41.901102	43.881531	0	49.50800933333333	6.92112430957784e-10	1.52352800013032e-8	5.69102739167372	1	Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein	NA	NA	UP
Nitab4.5_0007686g0010.1	XM_016615224.1	873	0	0	0	0	14.355277	8.84228	29.521292	0	17.572949666666666	3.05459068685697e-10	7.10621769815258e-9	5.6866360688026	1	ATSPX2, SPX2: SPX domain gene 2	AT2G26660.1	9.9999999999999993E-125	UP
Nitab4.5_0000785g0170.1	XM_016636266.1	438	0	0	0	0	40.211101	33.6852	79.832664	0	51.24298833333333	3.66339099235168e-10	8.45022188902455e-9	5.68441103641553	1	Protein of unknown function (DUF1637)	AT5G39890.1	8.0000000000000003E-84	UP
Nitab4.5_0012890g0020.1	XM_016599462.1	1185	143.091555	234.274909	201.924082	217.235172	2.473975	0	5.072946	199.1314295	2.5156403333333333	4.01359472642721e-12	1.25694457560716e-10	-5.68170312461641	2	ATEXPA8, EXP8, ATEXP8, ATHEXP ALPHA 1.11, EXPA8: expansin A8	AT2G40610.1	4.0000000000000001E-139	DOWN
Nitab4.5_0008993g0020.1	XM_016628180.1	1617	9.917275	11.294909	18.126801	12.578674	0	0	0	12.97941475	0	1.28817080696037e-16	7.99800667421072e-15	-5.66640076028701	2	Reticulon family protein	AT2G20590.1	9.0000000000000005E-119	DOWN
Nitab4.5_0003037g0070.1	NA	834	24.982517	44.976041	33.947339	22.267098	0.55599	0	0	31.543248750000004	0.18533	8.75750432387558e-38	3.71136851880867e-35	-5.66196906059436	2	CDKB1;2: cyclin-dependent kinase B1;2	AT2G38620.2	0	DOWN
Nitab4.5_0000191g0190.1	XM_016620782.1	831	9.101794	18.402943	16.857636	12.210293	0	0	0	14.1431665	0	4.40918046747622e-18	3.39703256259403e-16	-5.6617781618626	2	ARM repeat superfamily protein	AT4G15830.1	3.9999999999999999E-118	DOWN
Nitab4.5_0007185g0030.1	XM_016657415.1	555	0	0	0	0	74.377903	18.964574	42.2347	0	45.19239233333334	1.30849502123646e-11	3.8103535201423e-10	5.65896654227944	1	PMZ, SAP12: zinc finger (AN1-like) family protein	AT3G28210.1	1E-70	UP
Nitab4.5_0006098g0030.1	XM_016631514.1	1362	11.802299	12.902178	18.02748	5.576924	0	0	0	12.077220249999998	0	6.42191995556352e-21	6.64180091056379e-19	-5.64955369209173	2	Eukaryotic aspartyl protease family protein	AT3G25700.1	0	DOWN
Nitab4.5_0000041g0330.1	XM_016614413.1	2085	5.717766	8.358327	6.631229	15.844164	0	0	0	9.1378715	0	6.21089443013318e-12	1.89412373406145e-10	-5.64166494144707	2	TPX2 (targeting protein for Xklp2) protein family	AT3G26050.1	8.0000000000000007E-30	DOWN
Nitab4.5_0002443g0040.1	XM_016606479.1	841	0.81509	2.904004	0.154462	0	157.988663	88.227845	232.762152	0.96838900000000006	159.65955333333332	1.3820854217082e-11	4.00931182547363e-10	5.63844598833132	1	HSP20-like chaperones superfamily protein	AT1G53540.1	1.9999999999999999E-82	UP
Nitab4.5_0001288g0140.1	XM_016636211.1	711	44.423088	44.311035	56.186217	29.980769	1.004354	0	0	43.725277250000005	0.3347846666666667	6.91501380915086e-37	2.71325181006476e-34	-5.63694616404583	2	HINT 2: HISTIDINE TRIAD NUCLEOTIDE-BINDING 2	AT1G31160.1	3.0000000000000001E-71	DOWN
Nitab4.5_0000699g0040.1	XM_016648548.1	1324	12.491816	19.479078	12.663121	9.627458	0	0	0	13.565368250000002	0	3.58886238643024e-15	1.76527876334382e-13	-5.63686362046939	2	CYCB2;4: CYCLIN B2;4	AT1G76310.1	0	DOWN
Nitab4.5_0000581g0180.1	XM_016578560.1	474	32.02533	57.814949	25.144916	34.92005	0	0	0	37.476311249999995	0	1.05909092534842e-21	1.23269115042082e-19	-5.63471080714349	2	MAD2: DNA-binding HORMA family protein	AT3G25980.1	9.9999999999999999E-132	DOWN
Nitab4.5_0000436g0150.1	XM_016607266.1	3264	3.521206	2.771229	6.357584	3.395601	0	0	0	4.011405	0	7.50789200946121e-12	2.25177596438214e-10	-5.63446198625463	2	Helicase protein with RING/U-box domain	AT5G43530.1	0	DOWN
Nitab4.5_0001645g0070.1	XM_016612550.1	2841	0.79309	0	0	0.373359	45.617027	14.164482	41.801583	0.29161225	33.861030666666665	3.23409996938746e-9	6.36781401111676e-8	5.63272934320919	1	NA	AT2G29120.1	4E-150	UP
Nitab4.5_0012929g0010.1	XM_016611226.1	798	0	0.122689	1.567177	1.236053	103.422757	191.990674	129.489911	0.7314797500000001	141.63444733333333	9.57479174069622e-15	4.43329165025424e-13	5.63142374028907	1	NA	-	-	UP
Nitab4.5_0004880g0010.1	XM_016651439.1	1515	1.235804	2.121397	0.12111	0	69.17178	116.228745	107.644147	0.8695777499999999	97.68155733333333	2.73546865874483e-13	1.03081125892899e-11	5.62763064024439	1	CIPK11, PKS5, SIP4, SNRK3.22: SOS3-interacting protein 4	AT2G30360.1	0	UP
Nitab4.5_0001219g0080.1	XM_016620206.1	2283	4.846845	9.577454	8.564315	6.226901	0	0	0	7.303878749999999	0	6.8914952687677e-18	5.0930157267825005e-16	-5.62276194919015	2	Tetratricopeptide repeat (TPR)-like superfamily protein	AT4G18570.1	6.9999999999999997E-102	DOWN
Nitab4.5_0003845g0060.1	XM_016584064.1	952	8.903009	26.746269	9.840035	5.508605	0	0	0	12.749479500000001	0	7.2245041111874295e-10	1.58755558009119e-8	-5.61921945772273	2	ATEXPA3, ATEXP3, ATHEXP ALPHA 1.9, EXP3: Barwin-like endoglucanases superfamily protein	AT2G37640.1	7.0000000000000001E-154	DOWN
Nitab4.5_0006795g0020.1	XM_016641169.1	876	11.828594	20.051446	12.701561	2.09415	0	0	0	11.66893775	0	9.57275191212582e-12	2.83532247296116e-10	-5.61905719148641	2	XTH8: xyloglucan endotransglucosylase/hydrolase 8	AT1G11545.1	1.9999999999999998E-163	DOWN
Nitab4.5_0001439g0050.1	XM_016603885.1	1497	0	0	0.962918	0	26.441732	13.572147	26.15245	0.2407295	22.055442999999997	3.28258611571635e-9	6.45660090770876e-8	5.61832152336878	1	CYP81D4: cytochrome P450, family 81, subfamily D, polypeptide 4	AT4G37330.1	9.9999999999999998E-114	UP
Nitab4.5_0005424g0010.1	XM_016580251.1	1218	0	0	0	0	9.63487	11.685943	12.662436	0	11.327749666666667	3.27153442623506e-11	9.00322489244443e-10	5.61805716707567	1	NA	AT5G13310.1	4.0000000000000003E-31	UP
Nitab4.5_0008332g0040.1	XM_016649430.1	1677	18.37288	9.075169	14.193492000000001	16.535396	0	0	0	14.544234249999999	0	3.48952123233029e-20	3.40541482314079e-18	-5.61801025022356	2	CYC1BAT, CYCB1;2: Cyclin family protein	AT2G26760.1	2.9999999999999999E-145	DOWN
Nitab4.5_0000287g0050.1	XM_016631957.1	1359	0	0	0	0	22.237838	9.087292	11.35897	0	14.228033333333334	2.40747506106104e-9	4.8557764082662e-8	5.61800351811338	1	HXXXD-type acyl-transferase family protein	AT5G42830.1	4.0000000000000001E-179	UP
Nitab4.5_0000358g0150.1	XM_016620697.1	1054	0	0	0	0.149263	25.899318	22.284867	14.664826	0.03731575	20.949670333333334	4.59472397991394e-9	8.78328451408962e-8	5.61794788423472	1	NA	AT5G18130.1	1.9999999999999999E-38	UP
Nitab4.5_0000470g0180.1	XM_016587079.1	1446	0	0	0	0	4.719214	10.996026	8.48753	0	8.067590000000001	1.11441954454061e-12	3.80401864262024e-11	5.61596458487788	1	SMP1: Pre-mRNA splicing Prp18-interacting factor	AT1G65660.1	1E-150	UP
Nitab4.5_0004416g0090.1	XM_016612785.1	1017	6.699332	12.98656	10.329562	5.662159	0	0	0	8.91940325	0	6.08211794686107e-10	1.35292465843093e-8	-5.6149977426025	2	NA	AT1G64790.2	4.0999999999999996	DOWN
Nitab4.5_0000059g0450.1	XM_016630001.1	837	11.301307	15.426115	7.745426	16.938081	0	0	0	12.852732249999999	0	7.86514270281818e-19	6.65216291709467e-17	-5.6142335947156	2	ARM repeat superfamily protein	AT4G15830.1	2E-120	DOWN
Nitab4.5_0001336g0070.1	XM_016588938.1	2478	11.213702	15.461806	2.60044	9.772988	0	0	0	9.762234	0	1.82268406517344e-28	3.79078445467219e-26	-5.61361748758464	2	DRP5A: Dynamin related protein 5A	AT1G53140.1	0	DOWN
Nitab4.5_0002321g0020.1	XM_016593899.1	615	12.833147	47.24514	18.884638	15.776463	0	0	0	23.684846999999998	0	1.99318435667763e-11	5.64019305688851e-10	-5.61252225106957	2	unknown protein similar to AT3G12870.1	NA	NA	DOWN
Nitab4.5_0002454g0040.1	XM_016590444.1	3492	4.4422180000000004	4.01037	4.518812	3.655553	0	0	0	4.15673825	0	4.85015932202406e-22	5.86022424749955e-20	-5.59760103538547	2	ATCSLD5, CSLD5, SOS6: cellulose synthase-like D5	AT1G02730.1	0	DOWN
Nitab4.5_0022595g0010.1	XM_016621511.1	696	15.038348	19.631342	10.447924	12.855162	0	0	0	14.493194	0	4.02592647986525e-12	1.25801939099895e-10	-5.58888567949195	2	AtSP7, SP7, SGA2, ASF1A: ASF1 like histone chaperone	AT1G66740.1	1E-100	DOWN
Nitab4.5_0011886g0020.1	XM_016655317.1	2511	20.702517	22.273957	16.141637	15.038419	0	0	0.460999	18.5391325	0.15366633333333332	2.22640417642598e-28	4.58037529485259e-26	-5.58668934692745	2	IMK2: inflorescence meristem receptor-like kinase 2	AT3G51740.1	0	DOWN
Nitab4.5_0000650g0050.1	XM_016646684.1	849	6.303869	17.91456	8.631671	7.921524	0	0	0	10.192905999999999	0	5.58115201732096e-11	1.47308353522355e-9	-5.58648074161449	2	unknown protein similar to AT5G62550.1	AT5G62550.1	8.9999999999999995E-14	DOWN
Nitab4.5_0002160g0070.1	XM_016652978.1	1926	0	0	0	0	7.006172	7.494307	11.626286	0	8.708921666666667	2.39128327139044e-9	4.83593205680765e-8	5.58637904757923	1	unknown protein similar to AT1G01770.1	AT1G01770.1	0	UP
Nitab4.5_0001634g0050.1	XM_016649336.1	984	14.537423	21.105942	26.311817	16.551937	0	0	0.879768	19.62677975	0.293256	1.19791010914035e-21	1.37741567232271e-19	-5.58322597222789	2	FIT1, ATBHLH029, FRU, BHLH029, ATBHLH29, ATFIT1: FER-like regulator of iron uptake	AT2G28160.1	2.0000000000000001E-89	DOWN
Nitab4.5_0003430g0060.1	XM_016655904.1	1158	65.714656	84.576771	101.02307	100.102783	1.329715	1.366077	0	87.85432	0.8985973333333334	4.01438328818048e-16	2.29066608617915e-14	-5.57086918785553	2	UDP-Glycosyltransferase superfamily protein	AT5G12890.1	1E-84	DOWN
Nitab4.5_0004685g0050.1	XM_016614775.1	2403	4.42782	6.595802	5.041178	6.602412	0	0	0	5.666803	0	4.10593659020735e-12	1.28091759527288e-10	-5.57000808040472	2	unknown protein similar to AT1G49870.1	AT1G49870.1	0	DOWN
Nitab4.5_0002234g0050.1	XM_016613941.1	2028	28.616556	34.044949	40.157551	21.580392	1.036785	0	0	31.099862	0.34559500000000004	1.28757712956254e-9	2.73009390257105e-8	-5.5687226337877	2	GRAS family transcription factor	NA	NA	DOWN
Nitab4.5_0003837g0020.1	XM_016594037.1	1074	33.32341	22.282927	17.864213	24.192481	0	0	1.57078	24.41575775	0.5235933333333334	4.71567201626312e-16	2.65894039909592e-14	-5.56727971838092	2	Transmembrane amino acid transporter family protein	AT1G47670.1	2.0000000000000001E-139	DOWN
Nitab4.5_0001239g0160.1	XM_016612043.1	1500	0	0	0.684341	0.23295	47.365125	15.063517	47.116747	0.22932275	36.51512966666667	2.3267975832881e-11	6.50682704040743e-10	5.54536246503267	1	P-loop containing nucleoside triphosphate hydrolases superfamily protein	AT3G28600.1	1E-26	UP
Nitab4.5_0001584g0090.1	XM_016578131.1	919	6.412721	10.218197	10.327571	5.353078	0	0	0	8.07789175	0	4.25069636576202e-16	2.41825864993875e-14	-5.54408986486068	2	PYL2, RCAR14: PYR1-like 2	AT2G26040.1	1.9999999999999999E-88	DOWN
Nitab4.5_0004626g0010.1	XM_016652418.1	1238	7.030533	12.392475	15.285789	11.742177	0	0	0	11.612743499999999	0	2.65051499018094e-15	1.33614040432168e-13	-5.54404380608434	2	AtCXE18, CXE18: carboxyesterase 18	AT5G23530.1	1E-141	DOWN
Nitab4.5_0012916g0010.1	XM_016640817.1	1221	7.963304	6.24658	15.759088	12.508669	0	0	0	10.61941025	0	8.40494003482074e-9	1.52112229065752e-7	-5.54339763241818	2	unknown protein similar to AT4G25845.1	NA	NA	DOWN
Nitab4.5_0005129g0040.1	XM_016597200.1	459	0	0	0	0	57.414295	38.614741	33.082841	0	43.03729233333333	4.90593943161621e-9	9.33153155895812e-8	5.54065070640026	1	DEAR2: DREB and EAR motif protein 2	AT5G67190.1	2E-52	UP
Nitab4.5_0000004g0100.1	XM_016596256.1	1491	9.248932	5.660625	14.17022	11.752806	0	0	0	10.20814575	0	9.26685076465222e-10	2.00281851279196e-8	-5.53829859262361	2	FZR3: FIZZY-related 3	AT5G13840.2	0	DOWN
Nitab4.5_0000067g0210.1	XM_016579027.1	1095	10.046101	8.826177	9.442381	14.798796	0	0	0	10.77836375	0	5.86250402821506e-21	6.09636347852091e-19	-5.52707742919954	2	NA	AT1G67820.1	8.9999999999999999E-111	DOWN
Nitab4.5_0000780g0080.1	XM_016620600.1	369	3.644199	0	0	0	72.782804	206.598715	84.488368	0.91104975	121.28996233333334	4.56137775483023e-12	1.41488212998238e-10	5.52627969467262	1	NA	AT3G13065.1	0.33	UP
Nitab4.5_0000038g0140.1	XM_016577687.1	1956	11.487542	8.156848	4.46118	6.352723	0	0	0	7.61457325	0	4.4096517589319e-26	7.59417854954516e-24	-5.52512641076676	2	Actin binding Calponin homology (CH) domain-containing protein	AT5G48460.1	0	DOWN
Nitab4.5_0012489g0020.1	XM_016583887.1	998	1.639623	3.478259	0	0	76.694724	79.541147	99.004363	1.2794705	85.080078	1.25257981769916e-8	2.19894777959549e-7	5.52154705717192	1	HSP81-1, ATHS83, HSP81.1, HSP83, ATHSP90.1, AtHsp90-1, HSP90.1: heat shock protein 90.1	AT5G52640.1	0	UP
Nitab4.5_0002700g0030.1	XM_016650483.1	1599	0	0	3.470791	0	23.867099	20.334983	28.750382	0.86769775	24.317488	2.60864245390573e-9	5.22827444948142e-8	5.52076095863329	1	unknown protein similar to AT2G24100.1	AT2G24100.1	4.9999999999999997E-149	UP
Nitab4.5_0007744g0010.1	XM_016621178.1	819	0	0	0	0	18.690751	6.629207	32.690319	0	19.336759	1.5983312566585e-19	1.43812027490361e-17	5.51912479942178	1	Protein of unknown function (DUF1637)	AT5G39890.1	2E-107	UP
Nitab4.5_0001726g0110.1	XM_016588275.1	2564	6.661551	8.417389	4.496662	5.581482	0	0	0	6.289271	0	2.17352804728262e-17	1.50408140871957e-15	-5.51787071384742	2	GST30, ATGSTU17, GST30B, ERD9: Glutathione S-transferase family protein	AT1G10370.1	8.0000000000000003E-108	DOWN
Nitab4.5_0000477g0200.1	XM_016584427.1	630	1.451454	0	0	0	92.096027	66.424437	40.998308	0.3628635	66.50625733333334	2.89821401583258e-9	5.75109621702753e-8	5.51710338145326	1	Kunitz family trypsin and protease inhibitor protein	NA	NA	UP
Nitab4.5_0001764g0070.1	XM_016598766.1	745	0	0	0	0	19.477816	8.546422	30.645191	0	19.556476333333332	9.50296999024513e-14	3.8395226945725e-12	5.51698313765928	1	Lactoylglutathione lyase / glyoxalase I family protein	AT1G80160.1	1.9999999999999998E-93	UP
Nitab4.5_0000351g0040.1	XM_016577461.1	773	1.142083	0	0	0	62.114682	31.320647	41.101359	0.28552075	44.845562666666666	4.96703775255832e-9	9.43811566961407e-8	5.51182681035568	1	PLAC8 family protein	AT1G52200.1	2E-73	UP
